tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt28566478,Lover,2024,145,Drama,7.0,2393
tt2856674,Ramayya Vastavayya,2013,167,"Action,Comedy,Drama",5.1,2299
tt28568397,Friday Night Plan,2023,108,"Comedy,Drama",6.5,1979
tt2856930,Gagarin. Pervyy v kosmose,2013,108,"Adventure,Biography,Drama",6.5,3634
tt2857458,Mortadelo and Filemon: Mission Implausible,2014,91,"Animation,Comedy",6.4,2333
tt2857500,Saare Jahaan Se Mehnga...,2013,120,"Comedy,Drama",7.0,1376
tt2859246,Expelled from Paradise,2014,104,"Action,Adventure,Animation",6.6,1858
tt28608283,Dhimahi,2023,124,Thriller,7.9,2092
tt2861320,Policegiri,2013,141,"Action,Comedy,Crime",4.2,1629
tt28613886,Chef Chidambara,2024,105,"Drama,Thriller",6.3,1103
tt2861532,A Wolf at the Door,2013,101,"Crime,Drama,Thriller",7.4,5335
tt28620587,I Am: Celine Dion,2024,103,"Biography,Documentary,Music",7.8,6585
tt28622760,Ado Deyyam Katha,2023,125,"Comedy,Horror",7.0,1031
tt28629053,Satham Indri Mutham Tha,2024,107,Mystery,8.2,1218
tt28629230,Operation Raavan,2024,147,Crime,9.5,1055
tt2865074,Real Gangsters,2013,88,"Crime,Drama,Mystery",7.2,7060
tt2865120,Ratchet & Clank,2016,94,"Action,Adventure,Animation",5.5,11898
tt28654277,Mahanatulu,2023,103,"Comedy,Horror",6.3,1212
tt28654369,Bhaiyya Ji,2024,150,"Action,Drama",4.9,7002
tt2865558,Kiki's Delivery Service,2014,108,"Adventure,Comedy,Fantasy",5.7,1038
tt28656365,Kelce,2023,103,"Documentary,Sport",8.1,2805
tt2865822,All the World in a Design School,2015,59,"Documentary,Drama,News",8.3,1306
tt28660814,Scout's Honor: The Secret Files of the Boy Scouts of America,2023,94,"Crime,Documentary",7.0,1959
tt2866360,Coherence,2013,89,"Drama,Mystery,Sci-Fi",7.2,150839
tt2866708,Strange But True,2019,96,"Drama,Mystery,Thriller",5.9,5715
tt2866824,Tiger Orange,2014,75,Drama,6.5,1552
tt28670752,Hubba,2024,135,"Comedy,Thriller",5.9,1029
tt28678362,Romeo,2024,150,"Drama,Romance",6.2,1044
tt28684462,Kaagaz 2,2024,125,Drama,5.9,2599
tt28686243,Umapathi,2023,168,Family,8.4,1518
tt28686328,Man Suang,2023,128,"Drama,History,Mystery",6.7,2030
tt28687398,Rosa Peral's Tapes,2023,80,"Crime,Documentary",5.5,1090
tt28692097,Nene Naa,2023,138,"Adventure,Crime,Mystery",3.9,1195
tt28696625,Yendira Ee Panchayithi,2023,111,"Action,Comedy,Drama",8.3,1117
tt2869728,Ride Along 2,2016,102,"Action,Comedy,Crime",5.9,63842
tt2869878,The Poodles: In the Flesh,2010,152,Documentary,5.2,1511
tt2870612,"As Above, So Below",2014,93,"Horror,Mystery,Thriller",6.2,115438
tt2870648,Amy,2015,128,"Biography,Documentary,Music",7.8,56032
tt2870708,Wish I Was Here,2014,106,"Comedy,Drama",6.6,39217
tt2870756,Magic in the Moonlight,2014,97,"Comedy,Drama,Romance",6.5,71387
tt2870808,Life Partners,2014,93,"Comedy,Drama,Romance",6.2,9283
tt2871010,Sonali Cable,2014,127,"Comedy,Drama",5.3,1107
tt28710161,Che,2023,126,Biography,8.5,1595
tt2871256,I Am Happiness on Earth,2014,122,Drama,4.5,1135
tt2872462,Mistress America,2015,84,"Comedy,Drama",6.7,28966
tt2872518,The Shack,2017,132,"Drama,Fantasy",6.3,39706
tt2872718,Nightcrawler,2014,117,"Crime,Drama,Thriller",7.8,614966
tt2872724,Out of the Dark,2014,92,"Horror,Mystery,Thriller",4.8,4625
tt2872732,Lucy,2014,89,"Action,Sci-Fi,Thriller",6.4,541958
tt2872750,Shaun the Sheep Movie,2015,85,"Adventure,Animation,Comedy",7.3,43920
tt2872810,Mischief Night,2013,87,"Drama,Horror,Thriller",4.6,2030
tt2873214,Bad Turn Worse,2013,92,"Crime,Drama,Thriller",5.5,2242
tt2873282,Red Sparrow,2018,140,"Action,Drama,Thriller",6.6,203899
tt28743776,Parakramam,2024,131,Drama,7.6,1130
tt28753528,Miami Bici 2,2023,102,Comedy,4.7,2921
tt28754394,Monster Inside: America's Most Extreme Haunted House,2023,87,"Crime,Documentary,Horror",5.4,1571
tt28755837,Jai Ganesh,2024,125,Drama,5.9,1019
tt28756876,Einstein and the Bomb,2024,76,"Documentary,History",6.2,3584
tt2875926,My Sweet Pepper Land,2013,100,Drama,7.0,2617
tt28763074,Dancing Village: The Curse Begins,2024,122,"Horror,Mystery,Thriller",5.7,3772
tt2876428,"Good Day, Ramon",2013,120,Drama,7.6,3013
tt28766949,Uranus 2324,2024,130,"Drama,Romance,Sci-Fi",7.9,2852
tt28769440,Rest in Peace,2024,105,"Drama,Thriller",5.8,2006
tt2877104,Ethir Neechal,2013,129,"Comedy,Romance,Sport",6.8,2750
tt2877108,Soodhu Kavvum,2013,135,"Comedy,Crime,Thriller",8.3,11971
tt2879770,Bha Ji in Problem,2013,118,Comedy,7.1,1121
tt28800663,Paradise,2023,93,Drama,6.9,3233
tt2880664,Rednecks,2017,98,"Comedy,Musical",3.7,1502
tt2881034,Proloy,2013,122,Crime,7.3,1692
tt28810493,The Devil on Trial,2023,81,"Crime,Documentary,Horror",5.6,4062
tt28814949,Taylor Swift: The Eras Tour,2023,169,"Documentary,Music",8.0,22515
tt2881698,Skinwalker Ranch,2013,86,"Horror,Mystery,Sci-Fi",5.1,5011
tt28820189,Mad,2023,127,Comedy,7.4,1983
tt2882328,Ugly,2013,128,"Crime,Drama,Mystery",7.9,23789
tt2883352,The Blood Lands,2014,79,"Horror,Mystery,Thriller",4.7,2884
tt2883434,Black or White,2014,121,Drama,6.6,14006
tt2883448,Cash Only,2015,91,"Crime,Drama,Thriller",6.0,1297
tt2883512,Chef,2014,114,"Adventure,Comedy,Drama",7.3,235476
tt2884018,Macbeth,2015,113,"Drama,History,War",6.6,59875
tt28840429,"Ice Cold: Murder, Coffee and Jessica Wongso",2023,86,"Crime,Documentary",5.9,1849
tt2884206,I Origins,2014,106,"Drama,Mystery,Romance",7.3,134897
tt2885364,Willow Creek,2013,80,"Horror,Mystery,Thriller",5.1,13130
tt2885628,Nina Forever,2015,98,"Comedy,Drama,Horror",5.6,5294
tt28856462,Agak Laen,2024,119,Comedy,7.6,2191
tt28857146,Sapta Sagaradaache Ello: Side B,2023,148,"Action,Drama,Romance",8.0,3901
tt28865980,American Symphony,2023,104,"Biography,Documentary,Music",6.8,3993
tt2886632,Enclave,2015,92,Drama,7.6,2542
tt2886926,Cats Don't Have Vertigo,2014,124,"Comedy,Drama",7.3,1825
tt28870064,Tantiram,2023,99,"Fantasy,Horror,Mystery",7.2,4012
tt2887322,The Saratov Approach,2013,107,"Action,Drama,Thriller",5.5,2186
tt2888046,Ip Man 3,2015,105,"Action,Biography,Drama",7.0,60984
tt2889234,Theeya Velai Seiyyanum Kumaru,2013,130,Comedy,6.2,1661
tt2891070,Hippocrates: Diary of a French Doctor,2014,102,"Comedy,Drama",6.8,3548
tt2891174,99 Homes,2014,112,"Crime,Drama",7.1,38917
tt2893490,Manglehorn,2014,97,Drama,5.5,8060
tt2893780,Convict,2014,110,"Action,Crime,Drama",5.5,1776
tt28943278,Heart of the Hunter,2024,105,"Action,Thriller",4.7,1808
tt2896036,Living Is Easy with Eyes Closed,2013,108,"Comedy,Drama",7.0,6627
tt2896932,Repeat Attenders,2020,80,Documentary,6.2,1068
tt28970408,Matti Katha,2023,90,Family,6.8,4240
tt28970508,Tales of Mahanagara,2023,136,Thriller,8.1,1127
tt28970800,THEVR10: A dokumentumfilm,2023,112,Documentary,9.1,1227
tt28989465,Ala Ninnu Cheri,2023,158,"Action,Romance",6.6,3543
tt28995566,Race to the Summit,2023,90,"Adventure,Documentary,Sport",6.8,1357
tt29001753,Dvand: The Internal Conflict,2023,116,Drama,5.2,1056
tt2900624,All Hallows' Eve,2013,83,"Horror,Thriller",5.2,13072
tt2900822,Torment,2013,82,"Horror,Thriller",4.6,3108
tt2901548,The Rooftop,2013,120,"Action,Comedy,Drama",5.7,1121
tt2901736,Ilo Ilo,2013,99,Drama,7.2,5043
tt2901962,Kummeli V,2014,102,"Adventure,Comedy,Sci-Fi",4.7,1162
tt2902898,Ashens and the Quest for the Gamechild,2013,88,"Adventure,Comedy",6.0,1707
tt29031019,Love Reset,2023,119,"Comedy,Romance",6.8,1751
tt29033964,Diary of a Wimpy Kid Christmas: Cabin Fever,2023,62,"Adventure,Animation,Comedy",5.8,1368
tt29041196,Sodara Sodarimanulara,2023,97,Drama,8.6,1073
tt2905082,Alex & The List,2017,112,"Comedy,Romance",4.6,1471
tt2905674,Jurassic City,2015,88,"Action,Adventure,Comedy",3.1,2387
tt2905768,Sahasam,2013,150,"Action,Adventure",6.8,1502
tt2905772,Thou Gild'st the Even,2013,107,"Drama,Fantasy,Romance",7.7,10700
tt2905838,Bang Bang,2014,153,"Action,Adventure,Comedy",5.6,26434
tt29058970,Krishna Ghattam,2023,137,"Drama,Thriller",7.7,1150
tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,134,"Action,Adventure,Comedy",7.2,234779
tt29063558,Jatt & Juliet 3,2024,135,"Comedy,Romance",6.0,1397
tt2907640,L.DK,2014,113,"Comedy,Drama,Romance",6.1,1711
tt29079885,Kothay Tumi,2023,120,"Drama,Romance",7.7,1040
tt2908228,My Little Pony: Equestria Girls,2013,72,"Animation,Comedy,Family",6.3,6075
tt2908446,The Divergent Series: Insurgent,2015,119,"Action,Adventure,Sci-Fi",6.2,258422
tt2908856,My Old Lady,2014,107,"Comedy,Drama,Romance",6.4,10131
tt2909116,Wolf Totem,2015,121,"Adventure,Drama",6.6,6282
tt2909124,Blood Widow,2014,84,Horror,3.0,1106
tt2909476,Puncture Wounds,2014,96,"Action,Drama",4.3,1540
tt2910274,Obvious Child,2014,84,"Comedy,Drama,Romance",6.7,26440
tt2910508,Dark Summer,2015,81,"Horror,Thriller",4.2,3477
tt2910814,The Signal,2014,97,"Drama,Mystery,Sci-Fi",6.0,69976
tt2910904,The Dressmaker,2015,119,"Comedy,Drama,Western",7.0,66611
tt2911342,Dragon Nest: Warriors' Dawn,2014,88,"Action,Adventure,Animation",6.2,3416
tt29114029,The Tearsmith,2024,103,"Drama,Fantasy,Romance",5.2,9457
tt29114624,Chhota Bheem and the Curse of Damyaan,2024,145,"Action,Adventure,Comedy",5.7,2219
tt2911666,John Wick,2014,101,"Action,Crime,Thriller",7.4,752121
tt2911668,Beyond the Reach,2014,91,"Action,Adventure,Thriller",5.6,11197
tt2911674,Tiger House,2015,80,"Action,Crime,Drama",5.2,4931
tt29119032,Rudramkota,2023,123,"Action,Adventure,Drama",6.9,2062
tt2912144,Manuscripts Don't Burn,2013,125,"Drama,Thriller",7.2,1256
tt2912578,Ankur Arora Murder Case,2013,129,"Drama,Thriller",6.5,2253
tt29141112,The Devil's Bath,2024,121,"Drama,History,Horror",6.6,2607
tt29142525,Tell Them You Love Me,2023,102,Documentary,6.9,1687
tt2914740,Deep Dark,2015,79,"Fantasy,Horror",5.0,2712
tt2914838,R100,2013,99,"Comedy,Drama",5.9,2922
tt2914892,The Seventh Dwarf,2014,87,"Adventure,Animation,Comedy",4.6,1377
tt2915160,Bethlehem,2013,99,"Drama,Thriller,War",7.1,2271
tt2916324,Seed 2,2014,78,Horror,2.2,1116
tt2916416,Over Your Dead Body,2014,93,"Drama,Horror,Thriller",6.1,1624
tt2917336,The Dead 2: India,2013,98,Horror,5.1,2173
tt29173745,Cheater,2023,120,"Romance,Thriller",6.9,3054
tt2917388,Kidnapping Mr. Heineken,2015,95,"Action,Crime,Drama",6.1,21852
tt2917646,No Breathing,2013,118,"Romance,Sport",6.4,1008
tt2918436,The Lazarus Effect,2015,83,"Horror,Mystery,Sci-Fi",5.2,46590
tt2918606,The Hollow Point,2016,97,"Adventure,Crime,Drama",5.4,6215
tt2918988,Hunter X Hunter: Phantom Rouge,2013,97,"Action,Adventure,Animation",6.6,3307
tt29195117,Justice League: Crisis on Infinite Earths - Part One,2024,93,"Action,Adventure,Animation",6.2,6694
tt2920540,"20,000 Days on Earth",2014,97,"Documentary,Drama,Music",7.4,12028
tt2920808,God's Pocket,2014,88,"Crime,Drama",6.1,12594
tt2922382,Neram,2013,117,"Action,Comedy,Crime",7.5,5398
tt2922440,Nice and Easy,2014,93,Comedy,6.6,1612
tt29224742,Razakar: The Silent Genocide of Hyderabad,2024,166,"Action,Drama,History",8.0,4843
tt2922590,Blood of My Blood,2015,106,"Drama,History",6.1,1196
tt29230279,Conjuring Kannappan,2023,140,Horror,6.1,1133
tt2923088,The Windmill,2016,85,"Drama,Horror",4.9,4945
tt2923316,American Heist,2014,94,"Action,Crime,Drama",5.0,17709
tt2923834,The Last Scout,2017,107,"Action,Adventure,Drama",4.2,2339
tt2924336,The Gambler,2013,109,"Drama,Thriller",7.1,1728
tt2924392,Higher Power,2018,93,"Action,Adventure,Sci-Fi",4.4,3791
tt2924442,The Pact II,2014,96,"Horror,Mystery,Thriller",4.4,3786
tt2924472,Mumbai Police,2013,145,"Crime,Mystery,Thriller",7.9,7945
tt2924590,Snails in the Rain,2013,82,"Drama,Romance",6.3,2496
tt2925642,Kids for Cash,2013,102,"Crime,Documentary,Drama",7.1,2002
tt2925768,Ned Rifle,2014,85,Drama,6.2,1889
tt2926068,Manam,2014,163,"Comedy,Drama,Fantasy",8.0,12109
tt29261748,Bharathanatyam,2024,169,"Comedy,Thriller",6.3,1584
tt29266854,Marichi,2023,129,Mystery,6.4,2529
tt2926810,ABCs of Death 2,2014,125,"Comedy,Horror",5.4,9243
tt2927212,Dear Eleanor,2016,89,"Comedy,Drama,Family",5.9,2065
tt29272469,Golam,2024,120,"Crime,Mystery",7.2,2701
tt29274198,Nunakuzhi,2024,125,Mystery,7.4,1541
tt29274601,Vjeran Tomic: The Spider-Man of Paris,2023,86,"Crime,Documentary",6.6,1206
tt29277833,Geethanjali Malli Vachindi,2024,144,"Comedy,Horror",5.0,2106
tt29278671,Guns Trance Action,2023,122,"Action,Crime,Drama",7.1,2096
tt29284103,Nene Saroja,2023,155,Action,9.0,1044
tt2929652,Road Games,2015,95,"Drama,Horror,Mystery",5.3,3853
tt2929690,Margarita with a Straw,2014,100,"Crime,Drama",7.2,4145
tt2929890,In the Name of My Daughter,2014,116,"Crime,Drama",6.1,1891
tt29299059,Mandali,2023,118,Drama,8.4,1082
tt29301456,Farrey,2023,130,"Crime,Drama,Thriller",6.2,6474
tt29308479,Kondotty Pooram,2023,116,"Drama,Family",7.4,1165
tt2931140,New Life,2016,88,"Drama,Romance",6.1,1014
tt2931376,The Wake,2017,86,Horror,2.7,1493
tt29319990,"The Pig, the Snake and the Pigeon",2023,134,"Action,Crime,Drama",7.3,5907
tt2932536,47 Meters Down,2017,89,"Horror,Mystery,Thriller",5.6,61912
tt2933004,Panama,2015,97,"Drama,Romance,Thriller",5.4,1677
tt29332321,Wendigo,2011,,Horror,8.1,3568
tt29332555,Kamthaan,2024,124,Comedy,6.8,1218
tt2933474,Superfast!,2015,99,"Action,Comedy,Crime",4.2,11024
tt2933544,5 Flights Up,2014,88,"Comedy,Drama",6.2,11307
tt2933794,Man vs Snake: The Long and Twisted Tale of Nibbler,2015,92,Documentary,7.0,2602
tt29341882,Strawberry Melancholy,2007,112,Comedy,9.7,3524
tt29352965,Checkin' It Twice,2023,84,"Comedy,Romance",6.9,1306
tt2935390,The Snare,2017,90,"Horror,Mystery,Thriller",3.6,4484
tt29354040,Renaissance: A Film by Beyoncé,2023,169,"Documentary,Music",8.6,3509
tt29354056,Preminchoddu,2024,177,"Crime,Thriller",8.0,1478
tt2935476,Far from the Madding Crowd,2015,119,"Drama,Romance",7.1,54391
tt2935510,Ad Astra,2019,123,"Adventure,Drama,Mystery",6.5,263607
tt2935564,The Connection,2014,135,"Action,Crime,Thriller",7.1,12425
tt2935622,The School for Good and Evil,2022,147,"Action,Comedy,Drama",5.9,37386
tt2936174,Visitors,2013,87,Documentary,6.2,1184
tt2936180,Far from Men,2014,101,"Drama,War",7.2,8943
tt2936390,Battle Drone,2018,93,"Action,Sci-Fi",4.9,3543
tt2936884,Lost in Paris,2016,83,Comedy,6.3,3658
tt2937254,Balls Out,2014,100,"Comedy,Sport",4.3,1609
tt2937366,Little Evil,2017,94,"Comedy,Fantasy,Horror",5.7,23494
tt2937696,Everybody Wants Some!!,2016,117,Comedy,6.9,60939
tt2937898,A Most Violent Year,2014,125,"Action,Crime,Drama",6.9,78607
tt2938416,All This Mayhem,2014,104,"Biography,Documentary,History",7.8,3833
tt2938956,The Transporter Refueled,2015,96,"Action,Thriller",5.2,45370
tt2939912,Traffic,2016,104,"Adventure,Drama,Thriller",6.7,2774
tt2942016,Actor for Hire,2015,90,"Comedy,Drama,Romance",5.9,1621
tt2942512,Our Sunhi,2013,88,"Comedy,Drama,Romance",6.7,1442
tt2942522,Moebius,2013,89,"Drama,Thriller",6.4,6661
tt2942620,Spirit in the Woods,2014,79,"Horror,Mystery",3.1,1009
tt29429288,Neethone Nenu,2023,123,"Drama,Mystery,Romance",5.7,3248
tt2943178,Mad Heidi,2022,92,"Action,Adventure,Comedy",5.5,4468
tt2943352,November Tenth,2015,99,"Action,Adventure,Animation",6.4,3141
tt29436996,Bubblegum,2023,146,"Action,Drama,Romance",6.2,2350
tt29438140,Sagiletikatha,2023,115,Drama,6.0,2159
tt29439945,Aybüke: Ögretmen Oldum Ben!,2023,95,"Biography,Drama",8.3,2178
tt2944198,Backcountry,2014,92,"Adventure,Drama,Horror",6.0,24859
tt29454492,Kolpaçino 4 4'lük,2024,98,Comedy,2.7,1702
tt29456689,Ni Main Sass Kuttni 2,2024,125,Comedy,8.9,1155
tt29456979,Little Hearts,2024,136,"Comedy,Drama,Romance",6.4,1550
tt2945796,The Rise of the Krays,2015,110,"Crime,Drama",4.9,2142
tt29458600,Kismath,2024,128,Comedy,5.5,2128
tt2946498,Live Nude Girls,2014,100,Comedy,3.6,1385
tt2946582,Barbie Mariposa and The Fairy Princess,2013,79,"Animation,Family,Fantasy",6.2,1884
tt29472617,Cyberbunker: The Criminal Underworld,2023,101,"Crime,Documentary",6.4,1567
tt29475628,Nunta Pe Ban,2023,96,Comedy,7.0,1724
tt2947832,Bro's Before Ho's,2013,87,Comedy,6.4,6889
tt2948078,Lake Eerie,2016,104,"Horror,Sci-Fi,Thriller",4.0,3874
tt2948160,Corbin Nash,2018,94,"Action,Horror,Thriller",4.3,5269
tt2948166,Train Driver's Diary,2016,85,"Comedy,Drama",7.1,1503
tt2948266,Dealin' with Idiots,2013,88,Comedy,5.4,1502
tt2948356,Zootopia,2016,108,"Action,Adventure,Animation",8.0,557672
tt2948372,Soul,2020,100,"Adventure,Animation,Comedy",8.0,389632
tt2948472,Lion's Heart,2013,94,"Comedy,Drama,Romance",6.6,3029
tt2948566,Bleed,2016,82,"Horror,Thriller",3.5,1739
tt2948712,Anarchy Parlor,2015,98,Horror,4.7,2559
tt2948790,Return to Sender,2015,92,"Drama,Thriller",5.1,14908
tt2948840,Life,2015,111,"Biography,Drama",6.0,8984
tt29491918,David Holmes: The Boy Who Lived,2023,90,Documentary,7.7,3794
tt2949296,I Am Your Father,2015,83,"Biography,Documentary",6.5,1925
tt2949626,Tuscan Wedding,2014,109,"Comedy,Drama,Romance",5.1,2002
tt2950052,Bravetown,2015,112,"Drama,Music",6.1,4424
tt2950236,The Living,2014,89,"Crime,Drama,Mystery",6.1,2180
tt2950330,The Pool,2014,76,Horror,5.4,1495
tt2950418,Greater,2016,130,"Biography,Family,Sport",7.4,8546
tt29515754,Plot,2023,160,"Crime,Thriller",7.4,1084
tt29515802,S-99,2024,119,Action,8.8,2058
tt2952602,Kung Fu Jungle,2014,100,"Action,Crime,Thriller",6.4,12102
tt2953050,Encanto,2021,102,"Animation,Comedy,Family",7.2,269079
tt29536228,EXmas,2023,93,Comedy,5.7,5464
tt2953762,"I, Olga Hepnarova",2016,105,"Biography,Crime,Drama",6.6,2750
tt29538571,Sixty Minutes,2024,88,"Action,Adventure,Drama",5.7,4504
tt2954474,Visions,2015,82,"Horror,Mystery",5.3,11298
tt29548562,Pindam,2023,158,Horror,7.7,10566
tt2955096,Happy Christmas,2014,82,"Comedy,Drama",5.4,8889
tt2955316,Spanish Affair,2014,98,"Comedy,Romance",6.5,18742
tt2956300,ABCD: American-Born Confused Desi,2013,166,Comedy,6.7,3796
tt2957760,Extortion,2017,108,"Action,Adventure,Crime",6.2,9127
tt2957774,The White Storm,2013,140,"Action,Crime,Thriller",6.6,2906
tt2960004,Phoring,2013,127,Drama,7.5,1002
tt2960270,Love Steaks,2013,89,"Comedy,Drama,Romance",6.2,2370
tt2960450,The Galapagos Affair: Satan Came to Eden,2013,120,"Biography,Crime,Documentary",6.7,1509
tt29606533,Lingoccha,2023,139,"Comedy,Drama,Romance",7.5,1042
tt29607491,Hardcore Never Dies,2023,108,"Crime,Drama",6.8,3624
tt29608104,Turbo,2024,155,"Action,Comedy",6.0,2897
tt2960930,Extraterrestrial,2014,101,"Action,Horror,Mystery",5.0,16893
tt29609422,Death Whisperer,2023,120,Horror,5.8,1828
tt29613587,Mast Mein Rehne Ka,2023,127,"Comedy,Drama",7.1,3483
tt2962726,The Anomaly,2014,97,"Action,Mystery,Sci-Fi",4.7,7785
tt2962876,The Road Within,2014,100,"Adventure,Comedy,Drama",7.0,16446
tt2962984,Girlfriend's Day,2017,65,"Comedy,Drama",5.2,5280
tt2964120,Wood Job!,2014,116,"Adventure,Comedy",7.5,3849
tt29644530,Murderess,2023,97,Drama,7.4,1970
tt2965412,Comet,2014,91,"Comedy,Drama,Romance",6.7,19814
tt2965466,Last Shift,2014,88,"Horror,Mystery",5.8,24309
tt2965842,Raspberry Boat Refugee,2014,94,"Comedy,Romance",6.0,1698
tt2966760,Pantani: The Accidental Death of a Cyclist,2014,96,"Biography,Documentary,Sport",7.0,2079
tt2967006,The Trip to Italy,2014,108,"Comedy,Drama",6.6,16233
tt2967008,The Face of an Angel,2014,101,"Crime,Drama,Mystery",4.6,5254
tt2967224,Hot Pursuit,2015,87,"Action,Comedy,Crime",5.1,54632
tt2967226,Killing Hasselhoff,2017,80,Comedy,4.5,2901
tt2967286,Steins;Gate: The Movie - Load Region of Déjà Vu,2013,90,"Animation,Mystery,Sci-Fi",7.8,9836
tt2967578,Secretly Greatly,2013,124,"Action,Comedy,Drama",6.8,5210
tt2967856,Another Day of Life,2018,85,"Animation,Biography",7.3,2798
tt2967988,They Have Escaped,2014,102,"Drama,Mystery",6.2,1052
tt29684697,Anukunnavanni Jaragavu Konni,2023,114,,8.6,1018
tt29685033,Murder Company,2024,86,"Action,War",3.6,1277
tt2968804,Drive Hard,2014,92,"Action,Comedy,Crime",4.4,4892
tt2969050,Dampfnudelblues,2013,95,"Comedy,Crime",6.9,2943
tt2969522,Montage,2013,120,"Crime,Mystery,Thriller",7.4,8417
tt2969656,Cold Eyes,2013,119,"Action,Crime,Thriller",7.1,8587
tt2969776,Le crocodile du Botswanga,2014,90,Comedy,5.2,1629
tt29702934,Sila Nodigalil,2023,94,"Drama,Mystery,Thriller",5.2,5221
tt29704964,Vidhi,2023,107,Crime,7.0,3645
tt29715313,Ronnie O'Sullivan: The Edge of Everything,2023,113,"Documentary,Sport",7.6,1374
tt29720239,Bye Bye Barry,2023,92,"Documentary,Sport",7.7,2073
tt29722855,Badland Hunters,2024,107,"Action,Adventure,Crime",5.9,10823
tt2972362,Hwayi: A Monster Boy,2013,126,"Action,Crime,Thriller",7.0,5523
tt2972482,Kundo: Age of the Rampant,2014,137,"Action,Drama",6.8,3928
tt2973408,David Bowie: Five Years,2013,60,Documentary,7.7,1794
tt2973516,Killer Toon,2013,104,"Horror,Thriller",6.2,2303
tt2973854,Disco Polo,2015,107,"Comedy,Music",5.0,1846
tt2974050,Cool Cat Saves the Kids,2015,75,"Comedy,Crime,Family",3.4,6296
tt29741106,Calling Sahasra,2023,143,Crime,5.3,1518
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92,"Adventure,Comedy,Family",4.9,23133
tt2975578,The Purge: Anarchy,2014,103,"Action,Horror,Sci-Fi",6.4,164055
tt2975590,Batman v Superman: Dawn of Justice,2016,151,"Action,Adventure,Sci-Fi",6.5,758476
tt2976172,Sixteen,2013,138,"Drama,Romance,Thriller",6.2,1842
tt2976176,Lakshmi,2014,115,Drama,7.9,1686
tt2976182,Roy,2015,146,"Drama,Romance",3.2,7943
tt29764940,Janam,2023,129,Drama,9.3,2025
tt2976920,Violette,2013,139,"Biography,Drama,Romance",6.9,2200
tt2977090,Alex of Venice,2014,86,Drama,5.8,3412
tt2978102,Term Life,2016,93,"Action,Crime,Drama",5.6,8718
